episod,recompensa,pasi,succes,epsilon
66,43.700000000000685,316,0,0.9360999518731578
67,32.55000000000014,269,0,0.9351638519212846
68,47.550000000000466,239,0,0.9342286880693633
69,30.900000000000247,272,0,0.933294459381294
70,28.250000000000625,325,0,0.9323611649219127
71,29.950000000000358,231,0,0.9314288037569908
72,27.550000000000267,309,0,0.9304973749532338
73,32.15000000000033,277,0,0.9295668775782806
74,30.65000000000032,217,0,0.9286373107007023
75,36.70000000000047,276,0,0.9277086733900016
76,31.00000000000034,210,0,0.9267809647166116
77,112.14999999999985,357,0,0.925854183751895
78,44.10000000000058,308,0,0.9249283295681431
79,27.650000000000446,277,0,0.9240034012385749
80,30.850000000000435,273,0,0.9230793978373364
81,41.75000000000044,235,0,0.9221563184394991
82,41.60000000000046,238,0,0.9212341621210596
83,43.650000000000276,197,0,0.9203129279589385
84,28.40000000000036,262,0,0.9193926150309796
85,45.05000000000027,199,0,0.9184732224159486
86,33.700000000000415,276,0,0.9175547491935327
87,46.10000000000042,238,0,0.9166371944443392
88,48.75000000000047,275,0,0.9157205572498949
89,41.30000000000034,364,0,0.914804836692645
90,37.4500000000003,171,0,0.9138900318559524
91,44.100000000000435,248,0,0.9129761418240965
92,27.250000000000256,285,0,0.9120631656822724
93,37.25000000000047,235,0,0.9111511025165902
94,37.650000000000276,197,0,0.9102399514140735
95,38.95000000000067,351,0,0.9093297114626595
96,39.900000000000404,272,0,0.9084203817511969
97,50.600000000000435,238,0,0.9075119613694457
98,40.750000000000355,225,0,0.9066044494080763
99,40.10000000000042,238,0,0.9056978449586682
100,49.5000000000004,230,0,0.9047921471137096
101,50.300000000000395,244,0,0.9038873549665959
102,33.75000000000051,245,0,0.9029834676116293
103,38.800000000000395,204,0,0.9020804841440176
104,32.35000000000022,183,0,0.9011784036598737
105,46.75000000000044,315,0,0.9002772252562138
106,28.550000000000324,259,0,0.8993769480309576
107,29.850000000000406,233,0,0.8984775710829266
108,35.50000000000037,240,0,0.8975790935118436
109,36.600000000000335,248,0,0.8966815144183318
110,44.0000000000004,310,0,0.8957848329039134
111,45.7500000000005,275,0,0.8948890480710096
112,50.650000000000304,237,0,0.8939941590229386
113,34.700000000000216,196,0,0.8931001648639156
114,42.50000000000057,310,0,0.8922070646990518
115,42.250000000000455,315,0,0.8913148576343527
116,36.500000000000284,160,0,0.8904235427767183
