episod,recompensa,pasi,succes
4722,31.400000000000404,352,0
4723,29.800000000000367,234,0
4724,32.30000000000044,274,0
4725,34.30000000000075,354,0
4726,38.450000000000685,361,0
4727,38.80000000000041,354,0
4728,37.95000000000043,281,0
4729,40.75000000000071,345,0
4730,24.20000000000067,466,0
4731,26.400000000000475,422,0
4732,31.35000000000062,443,0
4733,24.500000000000398,400,0
4734,37.35000000000066,323,0
4735,28.00000000000037,270,0
4736,41.500000000000455,240,0
4737,29.10000000000022,548,0
4738,17.850000000000435,473,0
4739,35.55000000000069,359,0
4740,34.550000000000466,319,0
4741,30.2000000000003,226,0
4742,33.55000000000027,309,0
4743,37.05000000000068,329,0
4744,34.900000000000546,282,0
4745,27.500000000000398,280,0
4746,26.850000000000648,353,0
4747,30.600000000000378,398,0
4748,23.15000000000049,397,0
4749,40.4500000000004,201,0
4750,31.150000000000375,207,0
4751,36.85000000000039,273,0
4752,34.40000000000059,472,0
4753,36.80000000000042,274,0
4754,41.10000000000058,398,0
4755,42.550000000000466,279,0
4756,39.05000000000038,409,0
4757,33.15000000000059,317,0
4758,37.350000000000676,323,0
4759,31.650000000000517,347,0
4760,21.450000000000543,431,0
4761,33.650000000000574,307,0
4762,30.400000000000432,282,0
4763,28.9000000000008,462,0
4764,26.200000000000543,306,0
4765,35.15000000000062,307,0
4766,30.000000000000654,350,0
4767,31.950000000000315,311,0
4768,33.9000000000006,362,0
4769,30.35000000000055,313,0
4770,29.600000000000804,388,0
4771,29.100000000000264,248,0
4772,26.75000000000061,385,0
4773,102.80000000000042,634,0
4774,35.400000000000475,242,0
4775,36.350000000000506,313,0
4776,44.85000000000028,233,0
4777,36.6500000000005,307,0
4778,28.650000000000574,317,0
4779,49.45000000000033,231,0
4780,37.900000000000446,312,0
4781,31.900000000000176,312,0
4782,44.65000000000033,237,0
4783,37.400000000000304,232,0
4784,32.00000000000084,400,0
4785,38.950000000000486,351,0
4786,39.00000000000048,320,0
4787,37.10000000000029,208,0
4788,38.10000000000062,308,0
4789,33.60000000000046,278,0
4790,39.950000000000415,241,0
4791,35.50000000000033,270,0
4792,32.85000000000032,233,0
4793,42.10000000000022,348,0
4794,36.35000000000058,313,0
4795,27.90000000000036,272,0
4796,26.200000000000216,306,0
4797,23.25000000000051,365,0
4798,25.750000000000597,345,0
4799,33.250000000000256,195,0
4800,28.250000000000313,265,0
4801,26.10000000000059,428,0
4802,27.150000000000503,317,0
4803,33.300000000000324,434,0
4804,28.95000000000043,371,0
4805,37.850000000000435,313,0
4806,39.50000000000054,310,0
4807,31.900000000000546,312,0
4808,32.05000000000027,189,0
4809,35.10000000000042,278,0
4810,29.750000000000526,355,0
4811,27.950000000000742,391,0
4812,33.05000000000054,319,0
4813,33.35000000000056,433,0
4814,39.55000000000044,279,0
4815,29.200000000000344,276,0
4816,48.2500000000006,285,0
4817,40.550000000000665,319,0
4818,29.15000000000032,247,0
4819,32.80000000000068,474,0
4820,41.40000000000052,392,0
4821,29.30000000000031,274,0
4822,35.25000000000044,275,0
4823,27.900000000000333,392,0
4824,41.15000000000039,277,0
4825,30.200000000000372,226,0
4826,37.700000000000585,436,0
4827,33.900000000000475,242,0
4828,32.100000000000264,188,0
4829,30.100000000000477,348,0
4830,34.900000000000375,252,0
4831,23.350000000000136,393,0
4832,35.300000000000566,304,0
4833,95.99999999999959,590,0
4834,37.35000000000062,383,0
4835,26.700000000000557,296,0
4836,32.65000000000036,237,0
4837,19.000000000000583,480,0
4838,29.15000000000066,397,0
4839,44.30000000000055,274,0
4840,25.350000000000406,323,0
4841,33.85000000000048,273,0
4842,25.800000000000296,314,0
4843,23.900000000000617,352,0
4844,27.300000000000466,314,0
4845,38.050000000000466,279,0
4846,30.45000000000057,431,0
4847,46.4000000000007,322,0
4848,34.500000000000625,320,0
4849,30.700000000000628,396,0
4850,43.95000000000044,281,0
4851,28.00000000000057,360,0
4852,33.05000000000014,319,0
4853,23.250000000000696,395,0
4854,39.20000000000056,316,0
4855,33.7000000000004,246,0
4856,35.85000000000045,353,0
4857,32.00000000000044,310,0
4858,28.600000000000307,288,0
4859,38.85000000000066,353,0
4860,30.900000000000432,272,0
4861,34.600000000000335,198,0
4862,26.7000000000008,356,0
4863,22.75000000000057,375,0
4864,36.40000000000049,312,0
4865,26.40000000000056,392,0
4866,39.2500000000004,315,0
4867,39.10000000000048,318,0
4868,27.450000000000443,281,0
4869,32.100000000000364,278,0
4870,28.400000000000517,352,0
4871,30.300000000000466,314,0
4872,33.35000000000052,343,0
4873,30.75000000000061,365,0
4874,28.90000000000026,402,0
4875,28.050000000000395,269,0
4876,22.400000000000475,382,0
4877,44.25000000000031,275,0
4878,22.950000000000358,431,0
4879,26.30000000000048,304,0
4880,22.900000000000304,462,0
4881,36.050000000000395,319,0
4882,31.25000000000044,325,0
4883,32.40000000000042,332,0
4884,31.000000000000426,240,0
4885,31.800000000000793,404,0
4886,26.55000000000078,569,0
4887,25.550000000000864,469,0
4888,25.25000000000054,385,0
4889,29.35000000000052,393,0
4890,27.450000000000273,431,0
4891,33.50000000000057,430,0
4892,29.650000000000404,237,0
4893,42.95000000000044,241,0
4894,23.150000000000418,397,0
4895,26.600000000000364,418,0
4896,30.750000000000455,365,0
4897,34.5000000000005,320,0
4898,41.65000000000052,357,0
4899,25.050000000000352,329,0
4900,29.00000000000061,310,0
4901,38.45000000000037,241,0
4902,48.550000000000466,279,0
4903,30.40000000000056,312,0
4904,26.200000000000543,426,0
4905,34.2000000000005,236,0
4906,27.250000000000412,315,0
4907,38.300000000000395,394,0
4908,28.10000000000049,328,0
4909,28.05000000000055,329,0
4910,38.7000000000003,206,0
4911,32.400000000000674,392,0
4912,43.85000000000039,313,0
4913,25.200000000000543,326,0
4914,33.85000000000049,333,0
4915,27.10000000000028,288,0
4916,39.25000000000047,315,0
4917,36.100000000000364,198,0
4918,35.100000000000506,278,0
4919,37.550000000000466,319,0
4920,35.10000000000042,248,0
4921,26.950000000000557,351,0
4922,25.650000000000446,317,0
4923,31.80000000000031,434,0
4924,33.35000000000045,313,0
4925,32.90000000000053,322,0
4926,42.85000000000032,273,0
4927,29.2000000000006,396,0
4928,35.40000000000052,272,0
4929,36.20000000000056,316,0
4930,30.15000000000036,317,0
4931,41.85000000000059,353,0
4932,35.60000000000072,328,0
4933,42.7000000000004,276,0
4934,28.10000000000052,358,0
4935,27.500000000000398,280,0
4936,33.75000000000057,275,0
4937,26.550000000000693,359,0
4938,29.00000000000017,250,0
4939,21.950000000000784,511,0
4940,27.700000000000642,396,0
4941,38.800000000000566,324,0
4942,29.150000000000517,397,0
4943,21.450000000000642,461,0
4944,44.100000000000435,278,0
4945,31.550000000000523,349,0
4946,35.85000000000056,323,0
4947,46.600000000000605,318,0
4948,37.50000000000023,350,0
4949,27.300000000000466,314,0
4950,46.30000000000069,324,0
4951,29.850000000000406,353,0
4952,38.35000000000083,423,0
4953,24.2000000000004,346,0
4954,25.900000000000603,372,0
4955,33.00000000000077,350,0
4956,24.10000000000049,348,0
4957,26.250000000000583,395,0
4958,41.45000000000074,391,0
4959,28.15000000000066,447,0
4960,36.650000000000375,397,0
4961,28.30000000000048,384,0
4962,33.70000000000056,276,0
4963,31.000000000000455,390,0
4964,37.050000000000566,389,0
4965,31.55000000000038,319,0
4966,23.550000000000423,389,0
4967,39.85000000000052,393,0
4968,34.15000000000025,237,0
4969,35.40000000000039,392,0
4970,26.600000000000406,298,0
4971,25.100000000000307,358,0
4972,30.900000000000446,272,0
4973,29.300000000000352,394,0
4974,40.90000000000049,312,0
4975,27.350000000000264,283,0
4976,33.900000000000404,422,0
4977,23.85000000000069,443,0
4978,27.80000000000048,274,0
4979,30.45000000000026,311,0
4980,20.100000000000932,668,0
4981,37.90000000000032,282,0
4982,48.850000000000335,273,0
4983,32.65000000000043,387,0
4984,41.25000000000033,275,0
4985,32.750000000000426,235,0
4986,21.90000000000086,422,0
4987,26.950000000000443,351,0
4988,35.40000000000025,392,0
4989,21.500000000000412,430,0
4990,21.200000000000657,406,0
4991,34.30000000000037,354,0
4992,39.55000000000052,279,0
4993,32.70000000000043,296,0
4994,34.200000000000415,386,0
4995,23.550000000000807,389,0
4996,27.900000000000546,422,0
4997,35.10000000000048,278,0
4998,27.150000000000446,317,0
4999,30.15000000000039,227,0
5000,27.100000000000563,288,0
